Audio_Song,Lyric_Song,Arousal,Valence,Quadrant,Emotion,EnhancedEmotion,lyric_id,word_count,unique_word_count,lexical_diversity,avg_word_length,line_count,avg_words_per_line,positive_word_ratio,negative_word_ratio,sentiment_ratio,top_word_1,top_word_1_count,top_word_2,top_word_2_count,top_word_3,top_word_3_count,top_word_4,top_word_4_count,top_word_5,top_word_5_count,repetition_ratio,repeated_words_count,repeated_phrases_count,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,rolloff_mean,flatness_mean,contrast_mean,zcr_mean,tempo,rms_mean,rms_std,beat_strength,low_energy_ratio,energy_entropy,brightness,warmth,activity,harmonic_energy_ratio,harmonicity
MT0007039082,MT0007039082,0.36875,0.6725,Q4,Dreamy,Dreamy,MT0007039082,299,82,0.2742474916387959,3.719063545150502,44,6.795454545454546,0.0133779264214046,0.0,4.0,wide,26,when,21,there,19,open,13,needed,9,0.725752508361204,37,5,-59.088642,70.8406,84.772835,25.04617,6.4146633,15.337612,23.60404,11.407223,9.533267,12.255213,11.461578,10.94073,-0.6570352,11.150804,8.285911,8.50508,-2.8854568,8.520362,3.987722,7.755434,-4.5393057,7.904751,2.7996705,6.2158875,-1.3737686,6.6833153,0.350201,0.2275387,0.3677942,0.2889179,0.28939015,0.25186098,0.33686823,0.2399141,0.41567314,0.31769973,0.3003098,0.20832743,0.47254026,0.35642216,0.3023205,0.22197948,0.39157817,0.31410822,0.39389157,0.32130936,0.35693902,0.22928292,0.5317687,0.34065908,2478.243847811788,756.9118503614923,2663.3508936960725,5560.916373899478,0.02648826,22.9718068221441,0.108158831994969,[92.28515625],0.19435245,0.08242231,1.3253423,0.53084284,10.183386,0.18889858,0.30389184,[0.14946538],0.5835051,3.3919473
MT0007051188,MT0007051188,0.25875,0.643125,Q4,Gentle,Gentle,MT0007051188,46,26,0.5652173913043478,3.1739130434782608,6,7.666666666666667,0.0217391304347826,0.0217391304347826,0.5,ll,5,fly,5,away,5,when,2,oh,2,0.4347826086956521,7,1,-213.1112,95.97155,131.80956,38.583473,10.654483,24.626884,27.918295,16.822502,-0.53302264,20.37094,11.910844,11.701283,-14.368082,14.785325,2.8520396,11.568804,-5.1292973,11.4618845,-4.273614,12.417983,-4.724965,11.565843,1.2019315,10.250846,-11.379881,9.202643,0.38077524,0.2831128,0.42270255,0.30418766,0.29690784,0.22431423,0.39870343,0.34025148,0.30523583,0.26765457,0.4160677,0.30663273,0.47884277,0.3421725,0.28189346,0.23382,0.30642694,0.29219168,0.32796252,0.27494684,0.42187575,0.3216776,0.32516828,0.2604059,1486.6972073580118,612.769732954484,1917.0910747899388,3166.814184041215,0.0036089874,26.259240300721096,0.0578114418053405,[112.34714674],0.08667329,0.03554861,1.2922814,0.71337444,10.187061,0.07997882,0.24950881,[0.08114581],0.6877158,6.5496874
MT0007053424,MT0007053424,0.361875,0.59625,Q4,Calmness/Relaxation,Calmness/Relaxation,MT0007053424,130,58,0.4461538461538462,3.892307692307692,24,5.416666666666667,0.0615384615384615,0.0,8.0,peace,8,hum,8,allah,8,hey,5,one,4,0.5538461538461539,32,4,-106.09743,46.291485,116.49552,21.857819,-8.546963,21.277683,39.317398,12.953081,-0.47328654,7.999297,14.938094,9.599612,-11.35935,8.231102,-0.31562802,8.364587,-6.9825172,7.310894,7.3574634,8.052599,-1.08045,7.267472,8.90928,7.0258307,1.5899998,7.14616,0.2468832,0.18913992,0.5737335,0.35230875,0.3773858,0.20515637,0.51126313,0.33256185,0.40796253,0.31225154,0.34291163,0.26474538,0.4195102,0.3290202,0.2669996,0.18017249,0.39604422,0.29397133,0.27958122,0.2583545,0.26927233,0.2380379,0.26889166,0.25695843,1776.801254067336,425.9528749771004,2076.02594225144,3842.0434343556494,0.0050255847,23.99876825196888,0.0769492701480263,[107.66601562],0.1409142,0.043266,1.2130225,0.61392707,10.263155,0.08027582,0.34972507,[0.12643059],0.6762807,7.3173
MT0007064420,MT0007064420,0.39,0.7637499999999999,Q4,Happiness,Relaxed,MT0007064420,104,53,0.5096153846153846,3.5,12,8.666666666666666,0.0288461538461538,0.0,3.0,brought,4,if,3,new,3,love,3,could,2,0.4903846153846153,22,0,-193.90025,71.95487,111.22516,33.88927,3.3904495,19.669432,32.673115,16.07036,3.0293465,15.104776,15.667452,9.809058,-8.278317,10.870065,5.4851685,8.990401,-5.6116366,8.821816,2.4814913,9.773314,-2.7210202,7.7895527,2.660551,9.159255,-5.0287604,8.560778,0.35658562,0.32884797,0.3062648,0.2620868,0.37854338,0.32337517,0.29085046,0.2690614,0.2903733,0.27298418,0.35312772,0.32145727,0.3182513,0.28236774,0.3918246,0.3276529,0.3717864,0.28245404,0.4509284,0.34465793,0.3667318,0.30536956,0.318742,0.2691303,1805.6850434246328,859.6539576080442,2122.2773599315587,3871.676588501354,0.007851574,25.112493492335386,0.0765184337509675,[107.66601562],0.0820387,0.041892808,1.2676479,0.6316643,10.146894,0.116680846,0.29391637,[0.0736065],0.5741302,3.6134825
MT0007072992,MT0007072992,0.4187499999999999,0.72125,Q4,Relaxed,Relaxed,MT0007072992,170,50,0.2941176470588235,3.111764705882353,18,9.444444444444445,0.0352941176470588,0.0,6.0,string,8,got,7,world,6,what,5,life,5,0.7058823529411765,35,4,-130.33426,67.345604,81.681335,27.240223,-11.123086,23.436468,26.531553,11.557032,4.4700317,12.758666,0.437764,12.198978,1.208081,11.076904,3.6407282,8.538715,-8.79324,9.977668,7.4755306,11.269006,-6.3113794,8.172386,-3.9917347,9.765519,-3.9849093,8.595818,0.3187508,0.31717274,0.3196242,0.2744735,0.47025236,0.34671864,0.3454543,0.29797113,0.33121905,0.3004916,0.35145268,0.32323998,0.32556722,0.2743447,0.370425,0.3474732,0.30862287,0.2845836,0.3489773,0.2932051,0.3199281,0.29661512,0.2942644,0.26575032,2436.195630361815,731.3094334314355,2414.7895944561355,4870.878879795134,0.01855656,25.091754833696974,0.1152551609665247,[99.38401442],0.10106255,0.044143606,1.4391551,0.47816774,10.195504,0.14836924,0.4321562,[0.08370002],0.6053727,3.6394463
MT0007081433,MT0007081433,0.454375,0.7375,Q4,Dreamy,Dreamy,MT0007081433,220,54,0.2454545454545454,3.872727272727273,24,9.166666666666666,0.009090909090909,0.0,2.0,run,21,softly,16,blue,14,river,14,darlin,6,0.7545454545454545,54,8,-137.88457,73.563255,86.86282,24.694736,-3.8673465,16.53314,34.98223,12.621716,1.1470305,12.698028,5.1131687,11.973491,-4.0868587,8.100507,2.1244142,9.430184,-12.100953,10.720014,-0.35029352,7.8296323,-5.33335,7.570839,-1.9803286,7.718437,-2.3020873,7.5552077,0.31050643,0.27019268,0.31880218,0.2643508,0.40056056,0.2900254,0.40506157,0.31194693,0.42174703,0.27946877,0.53677267,0.36148736,0.38153356,0.272649,0.3271438,0.2733274,0.31078857,0.2431676,0.40750617,0.28525743,0.48561272,0.33808842,0.29333204,0.21931705,2405.361243188012,647.6285622194963,2471.490438985544,5105.610793736697,0.026402783,22.88855157111031,0.1003346162683823,[89.10290948],0.0844097,0.041505467,1.4924892,0.5241468,10.151966,0.14688751,0.3581745,[0.06267625],0.5980828,3.9094238
MT0007087238,MT0007087238,0.33,0.69375,Q4,Gentle,Gentle,MT0007087238,181,76,0.4198895027624309,4.0220994475138125,30,6.033333333333333,0.0552486187845303,0.0,10.0,christmas,7,time,6,sing,6,joy,4,raise,3,0.580110497237569,32,6,-215.3213,80.629074,117.85196,31.337107,-17.45315,25.452965,15.949237,14.294043,-8.738488,20.091742,10.14195,12.773011,-4.594267,14.522725,17.996042,14.380713,-11.7900095,12.609053,-1.4828318,10.535985,-0.5177009,10.424479,2.9899178,11.153828,-0.074642405,10.011774,0.24461733,0.23012419,0.26668546,0.2654319,0.36958197,0.32801032,0.34738448,0.27435642,0.39656413,0.35316876,0.21810573,0.18650486,0.36190608,0.3262723,0.27247307,0.29001868,0.14607431,0.17172469,0.19143459,0.26273468,0.26344743,0.19334209,0.577029,0.36983907,1728.8024279309557,430.0873029717205,1901.076802077435,3326.079887649961,0.002324837,27.46088351899265,0.0898872115663699,[117.45383523],0.070545614,0.031504348,1.1414838,0.674354,10.162462,0.0734073,0.37575445,[0.06904877],0.87216306,27.695015
MT0007102997,MT0007102997,0.29625,0.755625,Q4,Happiness,Warm,MT0007102997,87,35,0.4022988505747126,3.5172413793103448,12,7.25,0.0689655172413793,0.0,6.0,so,4,nice,4,under,4,come,3,home,3,0.5977011494252874,22,4,-176.21938,89.99828,66.79992,23.79569,21.951511,23.42127,26.145365,11.454871,4.523028,10.224915,10.112351,8.071251,-1.687396,9.191957,8.625132,8.390282,2.7271614,8.203799,6.4945517,8.7468405,1.1791604,8.625999,1.0385367,8.49065,-0.29196563,10.963426,0.36991942,0.3557047,0.34447473,0.2920541,0.37895882,0.33739895,0.32256263,0.2926839,0.31879064,0.29311165,0.35522398,0.32241938,0.33903095,0.28799653,0.3998868,0.32076332,0.322728,0.2627171,0.32882133,0.29239315,0.37331283,0.35941464,0.30639905,0.27529398,2662.654672439258,742.377671856933,2842.633980100514,6122.95464199763,0.01811193,23.890184708831864,0.0937428193933823,[89.10290948],0.097824976,0.052827887,1.4646367,0.53660756,10.106825,0.20013519,0.27494946,[0.07263742],0.7139797,6.653944
MT0007107079,MT0007107079,0.38125,0.61,Q4,Calm/Peaceful,Calm/Peaceful,MT0007107079,120,64,0.5333333333333333,4.166666666666667,22,5.454545454545454,0.0083333333333333,0.0166666666666666,0.3333333333333333,come,9,rejoice,8,israel,7,thee,5,emanuel,4,0.4666666666666667,14,3,-272.15393,95.01222,95.0508,29.823298,16.826847,24.978783,17.700382,19.398325,12.842233,13.651057,4.438974,16.325983,15.026685,12.234275,-0.7268998,14.221883,10.605824,12.5697,10.385207,12.009376,-13.930134,10.90508,0.31717154,10.198573,-3.1769567,12.90265,0.29173365,0.33512896,0.2847298,0.2540279,0.41644287,0.38667032,0.26654053,0.2731938,0.20187579,0.24319606,0.17696354,0.25991172,0.1668169,0.19940943,0.29707578,0.3248553,0.3741296,0.26708698,0.5455635,0.40024015,0.36047465,0.29907474,0.28597447,0.26166603,1965.2759170821316,959.6808534434336,2486.400581475606,4104.283515292424,0.010145226,26.11506468539497,0.0680834885352167,[99.38401442],0.06124712,0.041352585,1.2549684,0.6301746,10.004271,0.14549902,0.27041176,[0.05072487],0.80545074,10.360128
MT0007142175,MT0007142175,0.42125,0.61,Q4,Dreamy,Dreamy,MT0007142175,202,87,0.4306930693069307,4.3861386138613865,27,7.481481481481482,0.0495049504950495,0.0049504950495049,5.0,that,12,everybody,10,says,10,looks,10,better,10,0.5693069306930693,27,4,-71.84092,68.53814,101.6722,22.676563,-6.774532,13.34874,32.699642,13.268432,4.1080413,10.247008,14.971912,8.628681,3.7891593,9.12033,5.663216,8.913009,-4.6189737,8.463988,4.091102,9.35468,-6.697846,7.648358,1.1794915,6.8441935,-2.8112702,7.09678,0.61251134,0.3275772,0.33721766,0.18752171,0.26774234,0.24449076,0.216124,0.15461975,0.41573864,0.24002475,0.49338752,0.33856106,0.36733845,0.22491391,0.5869533,0.32160518,0.37893492,0.20656356,0.32629403,0.29515153,0.25081325,0.20326453,0.30950397,0.19189885,1991.620449656776,599.1562785044639,2289.0207884469914,4333.007132232005,0.012315941,23.826168360950053,0.0820195342734133,[135.99917763],0.18896094,0.07954301,1.3770052,0.60904247,10.189193,0.11582847,0.31941658,[0.21415444],0.57022494,2.8649404
MT0007186714,MT0007186714,0.27125,0.68375,Q4,Gentle,Gentle,MT0007186714,117,46,0.3931623931623931,3.435897435897436,17,6.882352941176471,0.017094017094017,0.0,2.0,said,8,two,5,about,4,us,3,together,3,0.6068376068376068,31,6,-174.07268,59.409428,127.43465,32.58105,-20.685846,20.81572,22.178995,14.722555,0.9169907,13.621493,0.23108591,12.359405,-6.0275936,9.635514,-3.247209,10.409938,-4.624775,9.120348,0.34459397,9.173339,-8.471306,10.770019,0.54414195,9.229745,-6.916774,8.334344,0.35645452,0.31652492,0.2377425,0.21107239,0.34142637,0.33472463,0.21254827,0.2110619,0.2774211,0.2601287,0.46985945,0.37828693,0.3062467,0.24294202,0.35308188,0.34689885,0.28602022,0.27264604,0.37847507,0.3114825,0.30613667,0.28621444,0.25500414,0.23056537,1706.1241196870578,810.0232026023917,1877.6643269450192,3265.4469209558824,0.009970531,24.97151536648949,0.0852167938515866,[86.1328125],0.086751185,0.047263544,1.3109533,0.6365954,10.13047,0.08565988,0.3479766,[0.0622677],0.6498317,4.69258
MT0007199330,MT0007199330,0.3843749999999999,0.68875,Q4,Laid-Back/Mellow,Laid-Back/Mellow,MT0007199330,299,64,0.2140468227424749,4.070234113712375,51,5.862745098039215,0.0,0.0,0.0,let,39,rain,37,open,18,floodgates,18,heaven,18,0.7859531772575251,22,2,-35.94424,73.094376,97.70158,16.219627,-14.224863,11.878304,33.372967,11.414186,-4.7659006,10.5996685,1.5997417,9.774213,-10.242091,7.675227,7.2939982,6.7525587,-7.0262885,7.8046927,8.668801,9.5884075,-11.329254,6.9070363,3.4339075,6.832227,-4.882761,6.3841763,0.64590615,0.31069273,0.32761356,0.15442073,0.27827847,0.24392332,0.28432217,0.21327658,0.463962,0.28452915,0.36167645,0.23179065,0.27896166,0.18447992,0.47168088,0.3157051,0.34576344,0.18192962,0.5005325,0.3446792,0.31711528,0.19305536,0.40315184,0.25402865,2241.1880334106386,354.1050154157062,2313.156328196924,4685.263335520269,0.015925018,23.589168616090905,0.1097672878773219,[143.5546875],0.18905962,0.06925717,1.1018548,0.53445256,10.210491,0.118637554,0.38086975,[0.22616995],0.5636694,4.1134696
MT0007267489,MT0007267489,0.423125,0.75,Q4,Happiness,Calmness/Relaxation,MT0007267489,176,69,0.3920454545454545,3.7556818181818175,37,4.756756756756757,0.1193181818181818,0.0056818181818181,10.5,love,21,fallin,16,dancing,5,while,4,falling,4,0.6079545454545454,18,4,-148.02382,60.007847,122.09088,25.105303,-44.981594,17.712463,64.844376,16.670576,-7.2856565,18.718979,24.882715,20.314278,-6.2992797,13.083871,16.921997,12.247656,-21.648458,16.78643,11.44913,13.439891,-7.4863667,9.964902,2.4128895,9.451537,9.8055,9.219338,0.28172162,0.20353779,0.39615014,0.25302637,0.50067276,0.3411574,0.36886942,0.2446456,0.40390223,0.30318555,0.32502672,0.24773826,0.435059,0.29882777,0.4227844,0.31837296,0.48032534,0.25770327,0.62805,0.30862692,0.39518905,0.23644431,0.32879236,0.26216692,1899.7748881830976,592.6804744516368,1803.3349768470775,3794.584393168605,0.0009485423,25.852867815036603,0.1050709332606589,[172.265625],0.10994078,0.047280677,1.3132186,0.52726585,10.189917,0.07514683,0.45263723,[0.15782515],0.5283835,2.265913
MT0007282148,MT0007282148,0.42125,0.7375,Q4,Dreamy,Dreamy,MT0007282148,138,58,0.4202898550724637,4.094202898550725,25,5.52,0.036231884057971,0.0,5.0,may,8,lilies,5,down,5,sun,4,dream,4,0.5797101449275363,29,6,-235.33421,92.68381,127.81077,38.713966,22.946693,24.140694,34.904858,18.69698,16.17105,17.375887,8.180491,15.778295,-1.1908243,11.881099,7.29894,9.026776,-8.972097,12.700309,2.8935316,9.809659,-2.654272,9.714171,-1.8261706,10.586467,-0.23840365,9.384887,0.34046802,0.34337503,0.29853907,0.26962745,0.36646956,0.3747394,0.24880743,0.28139338,0.25206244,0.252297,0.3582262,0.3856961,0.24656568,0.24697301,0.25796753,0.31382987,0.23349594,0.22448194,0.32604042,0.30481812,0.33665282,0.34150407,0.3431971,0.32211033,1291.7613650248018,928.1761017963596,1823.466215149805,2461.893446600474,0.0043033934,25.98398667194852,0.0446108413554566,[103.359375],0.12055868,0.06361587,1.301449,0.751241,10.098326,0.09429197,0.18526624,[0.10384058],0.80562896,11.387359
MT0007353661,MT0007353661,0.370625,0.77625,Q4,Happiness,Calm/Peaceful,MT0007353661,192,102,0.53125,4.171875,41,4.682926829268292,0.0,0.0,0.0,this,10,time,5,thread,4,street,4,place,3,0.46875,28,5,-147.20967,86.27837,83.71512,25.380201,37.579105,14.622459,29.983946,15.664389,15.198877,12.594458,4.6917887,11.936189,6.6684766,10.060123,4.834515,8.764836,-3.1627028,7.215099,6.050179,9.605205,-6.5004973,8.314789,-2.1439223,7.410076,-6.206103,7.2479124,0.3273996,0.3174139,0.32790655,0.27564475,0.42180136,0.36291522,0.28747037,0.21709682,0.36967683,0.31511086,0.25506255,0.20829847,0.3364749,0.2913027,0.42317602,0.36882645,0.34937507,0.2587606,0.3927319,0.31299844,0.27505535,0.24648789,0.32308984,0.32850945,2385.792305602184,1021.1175848454752,2895.7555035927444,5743.240271411813,0.014893597,24.071363492431757,0.0804654998306888,[129.19921875],0.13756296,0.060492434,1.2921721,0.58553505,10.167934,0.22584991,0.1957072,[0.14810856],0.7596639,9.330044
MT0007356476,MT0007356476,0.40375,0.6775,Q4,Dreamy,Dreamy,MT0007356476,122,72,0.5901639344262295,4.049180327868853,15,8.133333333333333,0.0163934426229508,0.0081967213114754,1.0,that,5,all,3,adventure,2,heart,2,beat,2,0.4098360655737705,21,0,-267.42798,45.1652,193.71732,21.667593,-15.5293455,18.40947,15.818525,11.135441,12.531852,12.25759,8.652928,11.280362,8.340984,8.015641,3.1805568,7.963779,-11.589838,8.144787,-3.1268926,7.8008895,-3.9294899,8.069614,-7.493695,9.752661,-5.1095676,8.897041,0.2167473,0.26519498,0.16657673,0.23164727,0.21330652,0.27253315,0.28806186,0.32010385,0.24474895,0.29289472,0.22044477,0.28866544,0.25590247,0.26479754,0.35445225,0.3590449,0.40332127,0.36257958,0.33265764,0.321757,0.31196523,0.32490763,0.28690246,0.31615826,752.4961354255533,172.77919336820656,1050.8942720670454,1317.925364018963,0.00014917427,25.69009346785884,0.0328089474893575,[143.5546875],0.10855228,0.043757617,1.0917479,0.89682823,10.196124,0.009623947,0.18966937,[0.1298599],0.8518756,21.674046
MT0007412921,MT0007412921,0.25625,0.75625,Q4,Happiness,Dreamy,MT0007412921,196,112,0.5714285714285714,3.709183673469388,27,7.2592592592592595,0.0204081632653061,0.0204081632653061,0.8,light,4,through,3,sun,2,as,2,thought,2,0.4285714285714285,26,0,-195.74057,89.41401,100.34705,29.682903,21.765087,17.6748,27.599125,11.8705845,0.2952184,11.933598,10.262372,9.164111,-3.6716514,8.8784485,1.6449411,7.6958184,-4.3653793,7.8056073,-1.2245796,7.602146,-4.912355,7.029874,1.6179018,6.1236596,-1.8370733,7.454961,0.40471822,0.26105,0.5990551,0.35156572,0.37260666,0.21761435,0.33299407,0.22615004,0.49816054,0.34315717,0.4018805,0.31767148,0.30248407,0.28036708,0.25028262,0.2045762,0.42359418,0.3385979,0.30165076,0.26268226,0.31415543,0.2855963,0.33520868,0.28067124,2026.7514773791968,774.2410856255692,2464.377861454549,4573.297345896624,0.014469971,22.425888066537965,0.0763011259191176,[143.5546875],0.07830744,0.04772884,1.4743992,0.6451941,10.043152,0.13466738,0.2327356,[0.09367834],0.56186885,2.685909
MT0007433643,MT0007433643,0.29,0.721875,Q4,Soothing,Soothing,MT0007433643,189,80,0.4232804232804232,3.608465608465608,28,6.75,0.0,0.0,0.0,sittin,7,dock,7,bay,7,roll,5,watching,4,0.5767195767195767,37,1,-191.51584,61.129364,117.20568,24.526794,-2.2482862,20.670334,30.411594,16.908386,-5.297554,14.778197,8.267565,10.70272,-9.810071,13.201283,5.998303,9.774645,-3.8994558,8.946239,-0.5485965,10.154671,0.21578114,9.56129,3.4064376,8.79437,-2.811265,9.954814,0.2511223,0.29000148,0.21853718,0.24343623,0.27167016,0.3019524,0.25728908,0.24146336,0.3295029,0.33472618,0.27704543,0.24997345,0.40623274,0.35382578,0.3819644,0.32944867,0.29122767,0.2746416,0.33000743,0.33909735,0.2949932,0.28776798,0.33488598,0.3105699,1731.007383329656,594.5947329616909,2072.303202532812,3637.901128724564,0.0077936104,23.96098212418228,0.073662714995155,[103.359375],0.07791862,0.042320024,1.4284095,0.6731672,10.118995,0.08809833,0.28097394,[0.0671135],0.5688579,3.220355
MT0007453719,MT0007453719,0.36875,0.75625,Q4,Happiness,Calm/Peaceful,MT0007453719,198,53,0.2676767676767677,3.555555555555556,34,5.823529411764706,0.0202020202020202,0.0,4.0,please,8,squeeze,7,don,7,but,6,tease,6,0.7323232323232324,46,11,-308.36737,65.9096,88.108505,32.93997,37.904625,20.985386,35.89731,18.019745,13.621577,15.406535,14.477001,12.365954,-1.2241833,11.332005,8.5301,10.925923,-5.2978463,10.608676,2.1975594,9.691765,0.4572649,9.113103,5.2155066,11.124419,-1.0939395,9.17617,0.4667611,0.3554628,0.37121034,0.30101773,0.4446722,0.40923414,0.3064845,0.30802178,0.27621248,0.27692053,0.27476868,0.30350828,0.24217741,0.24923755,0.23071818,0.2713891,0.22737142,0.24613914,0.2501058,0.2714768,0.29993656,0.27839896,0.46395963,0.35420164,2044.4395555572685,930.3972728175362,2620.4341760600987,4872.795534872049,0.007992048,23.552348423170045,0.061331828681308,[161.49902344],0.041085448,0.029694213,1.1088899,0.67838824,9.999717,0.15515758,0.19629362,[0.05529383],0.8281143,14.00054
MT0007556029,MT0007556029,0.28625,0.56875,Q4,Gentle,Gentle,MT0007556029,165,84,0.509090909090909,3.4060606060606062,22,7.5,0.0242424242424242,0.0,4.0,know,9,so,6,her,6,tell,3,yes,3,0.4909090909090909,24,1,-283.8676,86.25897,107.27489,40.392143,46.848026,23.231247,16.806849,24.588945,2.4330592,22.8086,18.159046,14.361659,0.5250517,16.673382,-1.8317603,12.753304,3.864715,11.211459,-1.9820337,11.560641,-1.5490966,9.724624,8.797722,11.251033,-4.7917347,10.199495,0.39425465,0.36761284,0.3389113,0.3062489,0.30140683,0.3058391,0.3231979,0.30904737,0.3126187,0.30265856,0.43540052,0.38106653,0.3872647,0.32763964,0.30369475,0.27662173,0.3273605,0.3173083,0.32257634,0.32018778,0.28083944,0.3074046,0.29213387,0.32592812,1625.0194023451595,1259.9756441950924,2223.967344686878,3142.422664866728,0.009013343,24.683152767937116,0.0588881548713235,[123.046875],0.0789653,0.051610935,1.5638536,0.7215164,10.036335,0.15987523,0.13423602,[0.08097028],0.676401,4.9548135
MT0007766156,MT0007766156,0.405,0.7775,Q4,Happiness,Smooth,MT0007766156,383,181,0.4725848563968668,3.4986945169712795,44,8.704545454545455,0.0261096605744125,0.0130548302872062,1.6666666666666667,there,9,baby,8,come,7,go,6,that,6,0.5274151436031331,62,0,-151.06113,76.08639,93.933655,31.900955,48.44796,22.691685,31.14742,17.052366,7.1816435,16.288666,11.129775,13.078504,-4.8745766,13.995172,3.0519485,12.322381,-10.745055,11.9965315,-1.7191268,10.980735,-1.7003189,10.094364,2.1362736,9.055016,-8.749367,7.555275,0.38561398,0.34636667,0.2821556,0.2581149,0.38675267,0.33875477,0.3542175,0.31563354,0.293298,0.25789547,0.3798337,0.36045936,0.26080954,0.24511108,0.34150136,0.32595673,0.3171324,0.29407957,0.3073643,0.29498646,0.339955,0.3305142,0.2819429,0.25950858,2122.8340636592043,964.7408636421676,2667.7972924114,5059.319406987713,0.013131543,23.70017404087812,0.070622021937887,[123.046875],0.15224925,0.071998216,1.4323415,0.6332255,10.163692,0.19742322,0.1695757,[0.15611495],0.55952895,2.9726713
MT0007828167,MT0007828167,0.38125,0.73125,Q4,Calmness/Relaxation,Calmness/Relaxation,MT0007828167,268,76,0.2835820895522388,3.470149253731343,37,7.243243243243243,0.0,0.0111940298507462,0.0,all,16,about,14,heart,6,jesus,6,when,5,0.7164179104477612,49,9,-102.27619,79.74656,92.039986,24.667624,20.21643,13.898587,31.28174,13.782439,10.773937,13.963987,11.206264,8.429258,-2.192703,8.346702,7.977731,8.842728,-3.5406415,8.120095,-0.61715484,10.608687,-2.790444,7.834599,4.426265,7.951531,-0.65000504,8.094031,0.37024912,0.2596149,0.3902808,0.30876788,0.34387103,0.23803492,0.3793567,0.22890761,0.56298655,0.36729142,0.35701007,0.25736412,0.31790817,0.26315135,0.2394873,0.19269508,0.4152769,0.27339962,0.5195737,0.34477812,0.40083516,0.23809622,0.5113306,0.30762213,2205.5506044456724,764.0921382868643,2641.821938726433,5208.018507824594,0.014321267,23.62302705735487,0.0756435335236068,[143.5546875],0.16837768,0.07131286,1.168382,0.5975896,10.184126,0.16795437,0.24950989,[0.20142838],0.7153914,7.5342145
MT0007912800,MT0007912800,0.35125,0.65875,Q4,Laid-Back/Mellow,Laid-Back/Mellow,MT0007912800,792,306,0.3863636363636363,3.4835858585858586,80,9.9,0.0416666666666666,0.0037878787878787,8.25,love,24,need,14,can,13,ll,11,that,10,0.6136363636363636,95,1,-230.78174,89.7651,61.246735,44.918102,36.27901,25.912727,43.1,21.849754,8.058239,17.37213,19.902824,12.593887,-1.1405796,11.775195,14.523334,11.276701,-8.070498,12.332601,6.510497,10.441518,-3.5966706,9.931265,4.7086368,8.482717,1.2398356,9.095822,0.4168945,0.29124758,0.36985958,0.26978806,0.36900625,0.28506,0.3848886,0.2543007,0.5333154,0.30293953,0.5555824,0.29704642,0.47496447,0.24990508,0.50634426,0.26272428,0.513193,0.30992684,0.5436614,0.34657395,0.48182267,0.3085395,0.43921238,0.2802749,2860.5878804489794,1440.07696297414,2711.927643161708,6020.113597196691,0.040237263,23.28786383150198,0.1196795484229876,[89.10290948],0.06427208,0.03920763,1.8325088,0.40849304,10.082529,0.32600275,0.22514315,[0.04772358],0.5212328,2.2953792
MT0007983016,MT0007983016,0.243125,0.734375,Q4,Laid-Back/Mellow,Laid-Back/Mellow,MT0007983016,109,67,0.6146788990825688,3.972477064220184,13,8.384615384615385,0.018348623853211,0.0091743119266055,1.0,feel,4,hickory,4,wind,4,that,3,but,3,0.3853211009174312,23,2,-117.8297,49.82095,125.03362,24.555805,-29.445513,17.566952,38.338604,14.7117605,4.408309,10.6905155,5.113443,10.799127,-8.2335825,8.828864,4.917885,8.94566,-8.217639,10.221264,6.540783,8.828769,-7.914488,9.210773,4.3937497,8.138561,-6.5016327,8.075378,0.3523526,0.27593562,0.34763944,0.23800004,0.5747163,0.33304545,0.29294097,0.16487938,0.3050137,0.2706362,0.23505886,0.1773244,0.40587017,0.27522442,0.5211973,0.3313395,0.27620178,0.17834412,0.33239216,0.28770685,0.24523075,0.16781205,0.40637589,0.3251911,1724.8461699791112,422.8780294094579,1894.4859812191828,3431.020919752564,0.0056736725,25.53561495263947,0.0853445330640479,[103.359375],0.115859255,0.036235716,1.2632776,0.6191236,10.262146,0.06993716,0.38628775,[0.09979284],0.6549928,5.2408094
